"Eastern Date Hour","Zone Name","Zone PTID","TWI Zonal LBMP","TWI Zonal Losses","TWI Zonal Congestion","TWI Zonal Price Version"
"2016/04/26 12:00:00","N.Y.C.","61761","27.05","2.07","-8.06","4"
"2016/04/26 12:00:00","NORTH","61755","-28.43","-0.74","44.61","4"
"2016/04/26 12:00:00","WEST","61752","17.11","-1.33","-1.52","4"
"2016/04/26 13:00:00","CAPITL","61757","25.77","1.56","-2.2","4"
"2016/04/26 13:00:00","CENTRL","61754","22.08","0.06","-0.02","4"
"2016/04/26 13:00:00","DUNWOD","61760","24.6","2.52","-0.08","4"
"2016/04/26 13:00:00","GENESE","61753","21.01","-1","-0.01","4"
"2016/04/26 13:00:00","HUD VL","61758","24.45","2.37","-0.08","4"
"2016/04/26 13:00:00","LONGIL","61762","24.59","2.51","-0.08","4"
"2016/04/26 13:00:00","MHK VL","61756","18.62","0.86","4.24","4"
"2016/04/26 13:00:00","MILLWD","61759","24.66","2.58","-0.08","4"
"2016/04/26 13:00:00","N.Y.C.","61761","24.77","2.68","-0.08","4"
"2016/04/26 13:00:00","NORTH","61755","-28.36","-0.99","49.37","4"
"2016/04/26 13:00:00","WEST","61752","20.19","-1.82","-0.02","4"
"2016/04/26 14:00:00","CAPITL","61757","53.38","3.31","-1.6","4"
"2016/04/26 14:00:00","CENTRL","61754","48.77","0.3","0","3"
"2016/04/26 14:00:00","DUNWOD","61760","53.66","5.2","0","4"
"2016/04/26 14:00:00","GENESE","61753","46.44","-2.03","0","4"
"2016/04/26 14:00:00","HUD VL","61758","53.38","4.91","0","4"
"2016/04/26 14:00:00","LONGIL","61762","53.36","4.89","0","4"
"2016/04/26 14:00:00","MHK VL","61756","47.22","1.96","3.21","3"
"2016/04/26 14:00:00","MILLWD","61759","53.79","5.33","0","4"
"2016/04/26 14:00:00","N.Y.C.","61761","53.97","5.51","0","4"
"2016/04/26 14:00:00","NORTH","61755","7.93","-1.89","38.65","3"
"2016/04/26 14:00:00","WEST","61752","44.79","-3.67","0","3"
"2016/04/26 15:00:00","CAPITL","61757","43.57","2.73","0","4"
"2016/04/26 15:00:00","CENTRL","61754","41.02","0.18","0","4"
"2016/04/26 15:00:00","DUNWOD","61760","45.37","4.53","0","4"
"2016/04/26 15:00:00","GENESE","61753","39.25","-1.59","0","4"
"2016/04/26 15:00:00","HUD VL","61758","45.11","4.27","0","4"
"2016/04/26 15:00:00","LONGIL","61762","45.35","4.51","0","4"
"2016/04/26 15:00:00","MHK VL","61756","42.52","1.69","0","4"
"2016/04/26 15:00:00","MILLWD","61759","45.48","4.64","0","4"
"2016/04/26 15:00:00","N.Y.C.","61761","45.59","4.75","0","4"
"2016/04/26 15:00:00","NORTH","61755","39.5","-1.34","0","4"
"2016/04/26 15:00:00","WEST","61752","37.88","-2.96","0","4"
"2016/04/26 16:00:00","CAPITL","61757","25.14","1.34","-4.32","4"
"2016/04/26 16:00:00","CENTRL","61754","20.29","0.11","-0.7","4"
"2016/04/26 16:00:00","DUNWOD","61760","25.29","2.3","-3.51","4"
"2016/04/26 16:00:00","GENESE","61753","19.26","-0.74","-0.52","4"
"2016/04/26 16:00:00","HUD VL","61758","25.07","2.16","-3.44","4"
"2016/04/26 16:00:00","LONGIL","61762","25.25","2.26","-3.51","4"
"2016/04/26 16:00:00","MHK VL","61756","21.07","0.83","-0.76","4"
"2016/04/26 16:00:00","MILLWD","61759","25.34","2.35","-3.51","4"
"2016/04/26 16:00:00","N.Y.C.","61761","25.41","2.42","-3.51","4"
"2016/04/26 16:00:00","NORTH","61755","18.85","-0.63","0","4"
"2016/04/26 16:00:00","WEST","61752","18.79","-1.35","-0.66","4"
"2016/04/26 17:00:00","CAPITL","61757","39.55","1.27","-19.55","4"
"2016/04/26 17:00:00","CENTRL","61754","21.97","0.07","-3.17","4"
"2016/04/26 17:00:00","DUNWOD","61760","36.8","2.2","-15.87","4"
"2016/04/26 17:00:00","GENESE","61753","20.28","-0.81","-2.36","4"
"2016/04/26 17:00:00","HUD VL","61758","36.34","2.06","-15.55","4"
"2016/04/26 17:00:00","LONGIL","61762","36.9","2.3","-15.87","4"
"2016/04/26 17:00:00","MHK VL","61756","22.95","0.78","-3.44","4"
"2016/04/26 17:00:00","MILLWD","61759","36.84","2.24","-15.87","4"
"2016/04/26 17:00:00","N.Y.C.","61761","36.92","2.32","-15.87","4"
"2016/04/26 17:00:00","NORTH","61755","18.23","-0.5","0","4"
"2016/04/26 17:00:00","WEST","61752","20.27","-1.45","-2.99","4"
"2016/04/26 18:00:00","CAPITL","61757","21.73","1.32","-0.87","4"
"2016/04/26 18:00:00","CENTRL","61754","19.78","0.1","-0.14","4"
"2016/04/26 18:00:00","DUNWOD","61760","22.51","2.26","-0.71","4"
"2016/04/26 18:00:00","GENESE","61753","18.86","-0.79","-0.11","4"
"2016/04/26 18:00:00","HUD VL","61758","22.36","2.13","-0.69","4"
"2016/04/26 18:00:00","LONGIL","61762","22.73","2.48","-0.71","4"
"2016/04/26 18:00:00","MHK VL","61756","20.51","0.82","-0.15","4"
"2016/04/26 18:00:00","MILLWD","61759","22.59","2.35","-0.71","4"
"2016/04/26 18:00:00","N.Y.C.","61761","22.62","2.37","-0.71","4"
"2016/04/26 18:00:00","NORTH","61755","19.02","-0.52","0","4"
"2016/04/26 18:00:00","WEST","61752","18.28","-1.39","-0.13","4"
"2016/04/26 19:00:00","CAPITL","61757","22.77","1.42","-0.14","4"
"2016/04/26 19:00:00","CENTRL","61754","21.33","0.09","-0.02","4"
"2016/04/26 19:00:00","DUNWOD","61760","23.77","2.44","-0.11","4"
"2016/04/26 19:00:00","GENESE","61753","20.34","-0.89","-0.02","4"
"2016/04/26 19:00:00","HUD VL","61758","23.65","2.33","-0.11","4"
"2016/04/26 19:00:00","LONGIL","61762","24.09","2.77","-0.11","4"
"2016/04/26 19:00:00","MHK VL","61756","22.15","0.91","-0.03","4"
"2016/04/26 19:00:00","MILLWD","61759","23.89","2.57","-0.11","4"
"2016/04/26 19:00:00","N.Y.C.","61761","23.88","2.56","-0.11","4"
"2016/04/26 19:00:00","NORTH","61755","20.66","-0.55","0","4"
"2016/04/26 19:00:00","WEST","61752","19.66","-1.57","-0.02","4"
"2016/04/26 20:00:00","CAPITL","61757","22.42","1.4","-0.31","4"
"2016/04/26 20:00:00","CENTRL","61754","20.88","0.12","-0.05","4"
"2016/04/26 20:00:00","DUNWOD","61760","23.33","2.37","-0.25","4"
"2016/04/26 20:00:00","GENESE","61753","19.96","-0.79","-0.04","4"
"2016/04/26 20:00:00","HUD VL","61758","23.23","2.27","-0.25","4"
"2016/04/26 20:00:00","LONGIL","61762","23.64","2.67","-0.25","4"
"2016/04/26 20:00:00","MHK VL","61756","21.65","0.88","-0.06","4"
"2016/04/26 20:00:00","MILLWD","61759","23.45","2.49","-0.25","4"
"2016/04/26 20:00:00","N.Y.C.","61761","23.43","2.47","-0.25","4"
"2016/04/26 20:00:00","NORTH","61755","20.07","-0.64","0","4"
"2016/04/26 20:00:00","WEST","61752","19.37","-1.39","-0.05","4"
"2016/04/26 21:00:00","CAPITL","61757","20.69","1.3","0","4"
"2016/04/26 21:00:00","CENTRL","61754","19.62","0.22","0","4"
"2016/04/26 21:00:00","DUNWOD","61760","21.67","2.27","0","4"
"2016/04/26 21:00:00","GENESE","61753","18.76","-0.64","0","4"
"2016/04/26 21:00:00","HUD VL","61758","21.54","2.15","0","4"
"2016/04/26 21:00:00","LONGIL","61762","22.01","2.61","0","4"
"2016/04/26 21:00:00","MHK VL","61756","20.22","0.82","0","4"
"2016/04/26 21:00:00","MILLWD","61759","21.77","2.37","0","4"
"2016/04/26 21:00:00","N.Y.C.","61761","21.79","2.39","0","4"
"2016/04/26 21:00:00","NORTH","61755","18.66","-0.74","0","4"
"2016/04/26 21:00:00","WEST","61752","18.29","-1.11","0","4"
"2016/04/26 22:00:00","CAPITL","61757","22.79","1.31","0","4"
"2016/04/26 22:00:00","CENTRL","61754","21.86","0.38","0","4"
"2016/04/26 22:00:00","DUNWOD","61760","23.9","2.42","0","4"
"2016/04/26 22:00:00","GENESE","61753","21","-0.48","0","4"
"2016/04/26 22:00:00","HUD VL","61758","23.74","2.26","0","4"
"2016/04/26 22:00:00","LONGIL","61762","24.28","2.8","0","4"
"2016/04/26 22:00:00","MHK VL","61756","22.38","0.9","0","4"
"2016/04/26 22:00:00","MILLWD","61759","23.99","2.51","0","4"
"2016/04/26 22:00:00","N.Y.C.","61761","24.03","2.55","0","4"
"2016/04/26 22:00:00","NORTH","61755","20.65","-0.83","0","4"
"2016/04/26 22:00:00","WEST","61752","20.7","-0.78","0","4"
"2016/04/26 23:00:00","CAPITL","61757","31.67","1.83","0","4"
"2016/04/26 23:00:00","CENTRL","61754","30.29","0.46","0","4"
"2016/04/26 23:00:00","DUNWOD","61760","33.14","3.31","0","4"
"2016/04/26 23:00:00","GENESE","61753","29.05","-0.79","0","4"
"2016/04/26 23:00:00","HUD VL","61758","32.9","3.06","0","4"
"2016/04/26 23:00:00","LONGIL","61762","33.61","3.77","0","4"
"2016/04/26 23:00:00","MHK VL","61756","30.96","1.12","0","4"
"2016/04/26 23:00:00","MILLWD","61759","33.25","3.41","0","4"
"2016/04/26 23:00:00","N.Y.C.","61761","33.31","3.47","0","4"
"2016/04/26 23:00:00","NORTH","61755","28.77","-1.07","0","4"
"2016/04/26 23:00:00","WEST","61752","28.68","-1.15","0","4"
"2016/04/27 00:00:00","CAPITL","61757","24.95","1.54","0","3"
"2016/04/27 00:00:00","CENTRL","61754","23.65","0.24","0","3"
"2016/04/27 00:00:00","DUNWOD","61760","25.85","2.44","0","3"
"2016/04/27 00:00:00","GENESE","61753","22.72","-0.69","0","3"
"2016/04/27 00:00:00","HUD VL","61758","25.7","2.29","0","3"
"2016/04/27 00:00:00","LONGIL","61762","26.09","2.68","0","3"
"2016/04/27 00:00:00","MHK VL","61756","24.24","0.83","0","4"
"2016/04/27 00:00:00","MILLWD","61759","25.93","2.52","0","3"
"2016/04/27 00:00:00","N.Y.C.","61761","25.97","2.57","0","4"
"2016/04/27 00:00:00","NORTH","61755","22.67","-0.74","0","3"
"2016/04/27 00:00:00","WEST","61752","22.47","-0.94","0","4"
"2016/04/27 01:00:00","CAPITL","61757","17.46","1.07","0","4"
"2016/04/27 01:00:00","CENTRL","61754","16.55","0.15","0","4"
"2016/04/27 01:00:00","DUNWOD","61760","18.11","1.72","0","4"
"2016/04/27 01:00:00","GENESE","61753","15.87","-0.52","0","4"
"2016/04/27 01:00:00","HUD VL","61758","18","1.6","0","4"
"2016/04/27 01:00:00","LONGIL","61762","18.22","1.83","0","4"
"2016/04/27 01:00:00","MHK VL","61756","16.97","0.58","0","4"
"2016/04/27 01:00:00","MILLWD","61759","18.16","1.76","0","4"
"2016/04/27 01:00:00","N.Y.C.","61761","18.21","1.81","0","4"
"2016/04/27 01:00:00","NORTH","61755","15.88","-0.52","0","4"
"2016/04/27 01:00:00","WEST","61752","15.69","-0.71","0","4"
"2016/04/27 02:00:00","CAPITL","61757","20.03","0.97","-4.1","4"
"2016/04/27 02:00:00","CENTRL","61754","15.74","0.13","-0.65","4"
"2016/04/27 02:00:00","DUNWOD","61760","19.86","1.57","-3.33","4"
"2016/04/27 02:00:00","GENESE","61753","14.95","-0.51","-0.51","4"
"2016/04/27 02:00:00","HUD VL","61758","19.69","1.46","-3.27","4"
"2016/04/27 02:00:00","LONGIL","61762","20.05","1.76","-3.33","4"
"2016/04/27 02:00:00","MHK VL","61756","16.25","0.52","-0.77","4"
"2016/04/27 02:00:00","MILLWD","61759","19.9","1.61","-3.33","4"
"2016/04/27 02:00:00","N.Y.C.","61761","19.95","1.66","-3.33","4"
"2016/04/27 02:00:00","NORTH","61755","14.51","-0.45","0","4"
"2016/04/27 02:00:00","WEST","61752","14.87","-0.7","-0.62","4"
"2016/04/27 03:00:00","CAPITL","61757","17.23","1.05","-0.29","4"
"2016/04/27 03:00:00","CENTRL","61754","16.14","0.2","-0.05","4"
"2016/04/27 03:00:00","DUNWOD","61760","17.77","1.64","-0.23","4"
"2016/04/27 03:00:00","GENESE","61753","15.47","-0.46","-0.04","4"
"2016/04/27 03:00:00","HUD VL","61758","17.66","1.53","-0.23","4"
"2016/04/27 03:00:00","LONGIL","61762","18","1.87","-0.23","4"
"2016/04/27 03:00:00","MHK VL","61756","16.51","0.56","-0.05","4"
"2016/04/27 03:00:00","MILLWD","61759","17.81","1.68","-0.23","4"
"2016/04/27 03:00:00","N.Y.C.","61761","17.86","1.73","-0.23","4"
"2016/04/27 03:00:00","NORTH","61755","15.34","-0.56","0","4"
"2016/04/27 03:00:00","WEST","61752","15.32","-0.62","-0.04","4"
"2016/04/27 04:00:00","CAPITL","61757","16.1","0.99","-0.06","4"
"2016/04/27 04:00:00","CENTRL","61754","15.25","0.2","-0.01","4"
"2016/04/27 04:00:00","DUNWOD","61760","16.58","1.49","-0.05","4"
"2016/04/27 04:00:00","GENESE","61753","14.66","-0.39","-0.01","4"
"2016/04/27 04:00:00","HUD VL","61758","16.49","1.4","-0.05","4"
"2016/04/27 04:00:00","LONGIL","61762","16.72","1.62","-0.05","3"
"2016/04/27 04:00:00","MHK VL","61756","15.59","0.54","-0.01","4"
"2016/04/27 04:00:00","MILLWD","61759","16.63","1.53","-0.05","4"
"2016/04/27 04:00:00","N.Y.C.","61761","16.66","1.57","-0.05","4"
"2016/04/27 04:00:00","NORTH","61755","14.47","-0.58","0","3"
"2016/04/27 04:00:00","WEST","61752","14.52","-0.54","-0.01","4"
"2016/04/27 05:00:00","CAPITL","61757","18.54","1.08","0","4"
"2016/04/27 05:00:00","CENTRL","61754","17.77","0.31","0","4"
"2016/04/27 05:00:00","DUNWOD","61760","19.16","1.7","0","4"
"2016/04/27 05:00:00","GENESE","61753","17.23","-0.22","0","4"
"2016/04/27 05:00:00","HUD VL","61758","19.08","1.62","0","4"
"2016/04/27 05:00:00","LONGIL","61762","19.48","2.02","0","4"
"2016/04/27 05:00:00","MHK VL","61756","18.16","0.7","0","4"
"2016/04/27 05:00:00","MILLWD","61759","19.22","1.76","0","4"
"2016/04/27 05:00:00","N.Y.C.","61761","19.25","1.79","0","4"
"2016/04/27 05:00:00","NORTH","61755","16.78","-0.67","0","4"
"2016/04/27 05:00:00","WEST","61752","17.1","-0.36","0","4"
"2016/04/27 06:00:00","CAPITL","61757","25.15","1.52","0","4"
"2016/04/27 06:00:00","CENTRL","61754","24.17","0.53","0","4"
"2016/04/27 06:00:00","DUNWOD","61760","26.04","2.4","0","4"
"2016/04/27 06:00:00","GENESE","61753","23.42","-0.21","0","4"
"2016/04/27 06:00:00","HUD VL","61758","25.93","2.3","0","4"
"2016/04/27 06:00:00","LONGIL","61762","26.5","2.87","0","4"
"2016/04/27 06:00:00","MHK VL","61756","24.65","1.02","0","4"
"2016/04/27 06:00:00","MILLWD","61759","26.14","2.5","0","4"
"2016/04/27 06:00:00","N.Y.C.","61761","26.14","2.5","0","4"
"2016/04/27 06:00:00","NORTH","61755","22.59","-1.04","0","4"
"2016/04/27 06:00:00","WEST","61752","23.14","-0.5","0","4"
"2016/04/27 07:00:00","CAPITL","61757","25.37","1.63","0","4"
"2016/04/27 07:00:00","CENTRL","61754","24.23","0.5","0","4"
"2016/04/27 07:00:00","DUNWOD","61760","26.35","2.61","0","4"
"2016/04/27 07:00:00","GENESE","61753","23.37","-0.37","0","4"
"2016/04/27 07:00:00","HUD VL","61758","26.22","2.48","0","4"
"2016/04/27 07:00:00","LONGIL","61762","26.94","3.2","0","4"
"2016/04/27 07:00:00","MHK VL","61756","24.8","1.06","0","4"
"2016/04/27 07:00:00","MILLWD","61759","26.44","2.7","0","4"
"2016/04/27 07:00:00","N.Y.C.","61761","26.46","2.72","0","4"
"2016/04/27 07:00:00","NORTH","61755","22.59","-1.15","0","4"
"2016/04/27 07:00:00","WEST","61752","22.94","-0.8","0","4"
"2016/04/27 08:00:00","CAPITL","61757","27.3","1.55","-3.67","4"
"2016/04/27 08:00:00","CENTRL","61754","23.02","0.34","-0.59","4"
"2016/04/27 08:00:00","DUNWOD","61760","27.57","2.5","-2.98","4"
"2016/04/27 08:00:00","GENESE","61753","22.05","-0.49","-0.46","4"
"2016/04/27 08:00:00","HUD VL","61758","27.37","2.36","-2.92","4"
"2016/04/27 08:00:00","LONGIL","61762","28.13","3.06","-2.98","4"
"2016/04/27 08:00:00","MHK VL","61756","23.73","0.98","-0.67","4"
"2016/04/27 08:00:00","MILLWD","61759","27.64","2.58","-2.98","4"
"2016/04/27 08:00:00","N.Y.C.","61761","27.69","2.63","-2.98","4"
"2016/04/27 08:00:00","NORTH","61755","21","-1.08","0","4"
"2016/04/27 08:00:00","WEST","61752","21.68","-0.96","-0.56","4"
"2016/04/27 09:00:00","CAPITL","61757","23.15","1.53","-0.01","4"
"2016/04/27 09:00:00","CENTRL","61754","21.95","0.33","0","4"
"2016/04/27 09:00:00","DUNWOD","61760","24.15","2.53","-0.01","4"
"2016/04/27 09:00:00","GENESE","61753","20.97","-0.65","0","4"
"2016/04/27 09:00:00","HUD VL","61758","23.99","2.37","-0.01","4"
"2016/04/27 09:00:00","LONGIL","61762","24.53","2.91","-0.01","4"
"2016/04/27 09:00:00","MHK VL","61756","22.58","0.97","0","4"
"2016/04/27 09:00:00","MILLWD","61759","24.21","2.59","-0.01","4"
"2016/04/27 09:00:00","N.Y.C.","61761","24.28","2.66","-0.01","4"
"2016/04/27 09:00:00","NORTH","61755","20.52","-1.09","0","4"
"2016/04/27 09:00:00","WEST","61752","20.4","-1.22","0","4"
"2016/04/27 10:00:00","CAPITL","61757","20.88","1.34","0","3"
"2016/04/27 10:00:00","CENTRL","61754","19.87","0.32","0","4"
"2016/04/27 10:00:00","DUNWOD","61760","21.82","2.27","0","4"
"2016/04/27 10:00:00","GENESE","61753","19.02","-0.53","0","4"
"2016/04/27 10:00:00","HUD VL","61758","21.67","2.12","0","4"
"2016/04/27 10:00:00","LONGIL","61762","21.97","2.42","0","4"
"2016/04/27 10:00:00","MHK VL","61756","20.4","0.86","0","3"
"2016/04/27 10:00:00","MILLWD","61759","21.86","2.32","0","3"
"2016/04/27 10:00:00","N.Y.C.","61761","21.95","2.4","0","4"
"2016/04/27 10:00:00","NORTH","61755","18.53","-1.02","0","4"
"2016/04/27 10:00:00","WEST","61752","18.54","-1.01","0","4"
"2016/04/27 11:00:00","CAPITL","61757","19.46","1.24","0","4"
"2016/04/27 11:00:00","CENTRL","61754","18.53","0.31","0","4"
"2016/04/27 11:00:00","DUNWOD","61760","20.38","2.15","0","4"
"2016/04/27 11:00:00","GENESE","61753","17.74","-0.49","0","4"
"2016/04/27 11:00:00","HUD VL","61758","20.23","2.01","0","4"
"2016/04/27 11:00:00","LONGIL","61762","20.43","2.21","0","4"
"2016/04/27 11:00:00","MHK VL","61756","18.99","0.76","0","4"
"2016/04/27 11:00:00","MILLWD","61759","20.42","2.19","0","4"
"2016/04/27 11:00:00","N.Y.C.","61761","20.51","2.29","0","4"
"2016/04/27 11:00:00","NORTH","61755","17.26","-0.96","0","4"
"2016/04/27 11:00:00","WEST","61752","17.3","-0.93","0","4"
"2016/04/27 12:00:00","CAPITL","61757","21.33","1.33","0","4"
"2016/04/27 12:00:00","CENTRL","61754","20.43","0.43","0","4"
"2016/04/27 12:00:00","DUNWOD","61760","22.31","2.31","0","4"
"2016/04/27 12:00:00","GENESE","61753","19.62","-0.38","0","4"
"2016/04/27 12:00:00","HUD VL","61758","22.17","2.16","0","4"
"2016/04/27 12:00:00","LONGIL","61762","22.35","2.35","0","4"
"2016/04/27 12:00:00","MHK VL","61756","20.81","0.81","0","4"
"2016/04/27 12:00:00","MILLWD","61759","22.35","2.35","0","4"
"2016/04/27 12:00:00","N.Y.C.","61761","22.45","2.45","0","4"
"2016/04/27 12:00:00","NORTH","61755","18.91","-1.09","0","4"
"2016/04/27 12:00:00","WEST","61752","19.27","-0.73","0","4"
"2016/04/27 13:00:00","CAPITL","61757","20.09","1.23","0","3"
"2016/04/27 13:00:00","CENTRL","61754","19.27","0.41","0","3"
"2016/04/27 13:00:00","DUNWOD","61760","21.06","2.2","0","3"
"2016/04/27 13:00:00","GENESE","61753","18.61","-0.25","0","3"
"2016/04/27 13:00:00","HUD VL","61758","20.91","2.05","0","3"
"2016/04/27 13:00:00","LONGIL","61762","21.08","2.22","0","3"
"2016/04/27 13:00:00","MHK VL","61756","19.58","0.72","0","4"
"2016/04/27 13:00:00","MILLWD","61759","21.09","2.24","0","4"
"2016/04/27 13:00:00","N.Y.C.","61761","21.2","2.34","0","3"
"2016/04/27 13:00:00","NORTH","61755","17.76","-1.1","0","4"
"2016/04/27 13:00:00","WEST","61752","18.37","-0.49","0","4"
"2016/04/27 14:00:00","CAPITL","61757","19.91","1.21","0","4"
"2016/04/27 14:00:00","CENTRL","61754","19.14","0.44","0","4"
"2016/04/27 14:00:00","DUNWOD","61760","20.91","2.21","0","4"
"2016/04/27 14:00:00","GENESE","61753","18.53","-0.17","0","4"
"2016/04/27 14:00:00","HUD VL","61758","20.77","2.07","0","4"
"2016/04/27 14:00:00","LONGIL","61762","20.92","2.21","0","4"
"2016/04/27 14:00:00","MHK VL","61756","19.42","0.71","0","4"
"2016/04/27 14:00:00","MILLWD","61759","20.95","2.25","0","4"
"2016/04/27 14:00:00","N.Y.C.","61761","21.07","2.37","0","4"
"2016/04/27 14:00:00","NORTH","61755","17.58","-1.13","0","4"
"2016/04/27 14:00:00","WEST","61752","18.35","-0.35","0","4"
"2016/04/27 15:00:00","CAPITL","61757","16.7","1.05","0","4"
"2016/04/27 15:00:00","CENTRL","61754","15.96","0.31","0","4"
"2016/04/27 15:00:00","DUNWOD","61760","17.57","1.92","0","4"
"2016/04/27 15:00:00","GENESE","61753","15.42","-0.23","0","4"
"2016/04/27 15:00:00","HUD VL","61758","17.44","1.78","0","3"
"2016/04/27 15:00:00","LONGIL","61762","17.54","1.88","0","4"
"2016/04/27 15:00:00","MHK VL","61756","16.22","0.56","0","3"
"2016/04/27 15:00:00","MILLWD","61759","17.59","1.94","0","3"
"2016/04/27 15:00:00","N.Y.C.","61761","17.72","2.06","0","4"
"2016/04/27 15:00:00","NORTH","61755","14.68","-0.97","0","4"
"2016/04/27 15:00:00","WEST","61752","15.2","-0.45","0","4"
"2016/04/27 16:00:00","CAPITL","61757","21.92","0.94","-7.42","5"
"2016/04/27 16:00:00","CENTRL","61754","14.72","0.18","-0.98","5"
"2016/04/27 16:00:00","DUNWOD","61760","20.05","1.68","-4.8","5"
"2016/04/27 16:00:00","GENESE","61753","13.88","-0.4","-0.71","5"
"2016/04/27 16:00:00","HUD VL","61758","19.82","1.56","-4.69","5"
"2016/04/27 16:00:00","LONGIL","61762","20.13","1.76","-4.8","5"
"2016/04/27 16:00:00","MHK VL","61756","11.95","0.46","2.08","5"
"2016/04/27 16:00:00","MILLWD","61759","20.06","1.7","-4.8","5"
"2016/04/27 16:00:00","N.Y.C.","61761","20.18","1.81","-4.8","5"
"2016/04/27 16:00:00","NORTH","61755","-20.8","-0.75","33.61","5"
"2016/04/27 16:00:00","WEST","61752","13.76","-0.71","-0.91","5"
"2016/04/27 17:00:00","CAPITL","61757","19.46","0.81","-6.4","4"
"2016/04/27 17:00:00","CENTRL","61754","13.16","0.15","-0.76","3"
"2016/04/27 17:00:00","DUNWOD","61760","22.88","1.54","-9.1","4"
"2016/04/27 17:00:00","GENESE","61753","12.42","-0.4","-0.59","4"
"2016/04/27 17:00:00","HUD VL","61758","19.68","1.43","-6.01","4"
"2016/04/27 17:00:00","LONGIL","61762","23.21","1.71","-9.27","4"
"2016/04/27 17:00:00","MHK VL","61756","9.86","0.42","2.8","3"
"2016/04/27 17:00:00","MILLWD","61759","20.35","1.56","-6.55","4"
"2016/04/27 17:00:00","N.Y.C.","61761","23.16","1.65","-9.26","4"
"2016/04/27 17:00:00","NORTH","61755","-26.44","-0.66","38.02","4"
"2016/04/27 17:00:00","WEST","61752","12.23","-0.72","-0.72","4"
"2016/04/27 18:00:00","CAPITL","61757","29.64","0.38","-23.62","4"
"2016/04/27 18:00:00","CENTRL","61754","9.34","0.07","-3.63","4"
"2016/04/27 18:00:00","DUNWOD","61760","25.32","0.71","-18.97","4"
"2016/04/27 18:00:00","GENESE","61753","8.24","-0.2","-2.81","4"
"2016/04/27 18:00:00","HUD VL","61758","24.48","0.66","-18.18","4"
"2016/04/27 18:00:00","LONGIL","61762","25.45","0.82","-18.99","4"
"2016/04/27 18:00:00","MHK VL","61756","7.85","0.2","-2.02","4"
"2016/04/27 18:00:00","MILLWD","61759","25.01","0.72","-18.65","4"
"2016/04/27 18:00:00","N.Y.C.","61761","25.38","0.75","-18.99","4"
"2016/04/27 18:00:00","NORTH","61755","-13.89","-0.3","19.24","4"
"2016/04/27 18:00:00","WEST","61752","8.69","-0.37","-3.43","4"
"2016/04/27 19:00:00","CAPITL","61757","22.15","1.16","-3.84","4"
"2016/04/27 19:00:00","CENTRL","61754","18.02","0.25","-0.61","4"
"2016/04/27 19:00:00","DUNWOD","61760","22.6","2.18","-3.26","4"
"2016/04/27 19:00:00","GENESE","61753","17.02","-0.61","-0.47","4"
"2016/04/27 19:00:00","HUD VL","61758","22.27","2.03","-3.09","4"
"2016/04/27 19:00:00","LONGIL","61762","23.01","2.58","-3.27","4"
"2016/04/27 19:00:00","MHK VL","61756","18.44","0.63","-0.65","4"
"2016/04/27 19:00:00","MILLWD","61759","22.55","2.22","-3.18","4"
"2016/04/27 19:00:00","N.Y.C.","61761","22.72","2.3","-3.27","4"
"2016/04/27 19:00:00","NORTH","61755","16.33","-0.83","0","4"
"2016/04/27 19:00:00","WEST","61752","16.59","-1.14","-0.58","4"
"2016/04/27 20:00:00","CAPITL","61757","24.24","1.52","0","4"
"2016/04/27 20:00:00","CENTRL","61754","23.07","0.35","0","4"
"2016/04/27 20:00:00","DUNWOD","61760","25.52","2.81","0","4"
"2016/04/27 20:00:00","GENESE","61753","22","-0.72","0","4"
"2016/04/27 20:00:00","HUD VL","61758","25.37","2.66","0","4"
"2016/04/27 20:00:00","LONGIL","61762","26.01","3.3","0","4"
"2016/04/27 20:00:00","MHK VL","61756","23.61","0.89","0","4"
"2016/04/27 20:00:00","MILLWD","61759","25.59","2.87","0","4"
"2016/04/27 20:00:00","N.Y.C.","61761","25.66","2.95","0","4"
"2016/04/27 20:00:00","NORTH","61755","21.71","-1.01","0","4"
"2016/04/27 20:00:00","WEST","61752","21.3","-1.41","0","4"
"2016/04/27 21:00:00","CAPITL","61757","20.93","1.32","0","4"
"2016/04/27 21:00:00","CENTRL","61754","19.94","0.33","0","4"
"2016/04/27 21:00:00","DUNWOD","61760","22.01","2.41","0","4"
"2016/04/27 21:00:00","GENESE","61753","19.1","-0.51","0","4"
"2016/04/27 21:00:00","HUD VL","61758","21.87","2.27","0","4"
"2016/04/27 21:00:00","LONGIL","61762","22.26","2.65","0","4"
"2016/04/27 21:00:00","MHK VL","61756","20.38","0.77","0","4"
"2016/04/27 21:00:00","MILLWD","61759","22.07","2.46","0","4"
"2016/04/27 21:00:00","N.Y.C.","61761","22.16","2.55","0","4"
"2016/04/27 21:00:00","NORTH","61755","18.75","-0.85","0","4"
"2016/04/27 21:00:00","WEST","61752","18.67","-0.94","0","4"
"2016/04/27 22:00:00","CAPITL","61757","20.28","1.24","0","4"
"2016/04/27 22:00:00","CENTRL","61754","19.35","0.31","0","4"
"2016/04/27 22:00:00","DUNWOD","61760","21.3","2.26","0","4"
"2016/04/27 22:00:00","GENESE","61753","18.53","-0.51","0","4"
"2016/04/27 22:00:00","HUD VL","61758","21.15","2.11","0","4"
"2016/04/27 22:00:00","LONGIL","61762","21.53","2.49","0","4"
